navy-blue-graduation-stole,Navy Blue Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-005-1.jpg,7.95,"<p><b>Navy Blue Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Navy Blue Stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement, Navy Blue Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
purple-graduation-stole,Purple Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-006-1.jpg,7.95,"<p><b>Purple Graduation Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a commencement sash now from Graduation World!</p> ",To change your graduation look and add extra honor, buy this purple stole now from Graduation World! It is made from bridal satin and has pointed edges., Purple Graduation Stole | Commencement Sash | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active 
gold-graduation-stole,Gold Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-007-1.jpg,7.95,"Gold graduation stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a graduation sash now from Graduation World!",This gold graduation stole made from bridal satin and featuring pointed arrow edges will stand out among the rest. Shop online at Graduation World today!, Gold Graduation Stole | Buy Graduation Sash, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
antique-gold-graduation-stole,Antique Gold Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-008-1.jpg,7.95,"<p><b>Antique Gold Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Antique Gold Stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement, Antique Gold Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
orange-graduation-stole,Orange Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-009-1.jpg,7.95,"<p><b>Orange Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Orange Stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement, Orange Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
pink-graduation-stole,Pink Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-010-1.jpg,7.95,"<p><b>Pink Graduation Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your look and add extra honor; buy a graduation stole now from Graduation World!</p> ",View this stole online at Graduation World today! It's made from beautiful, pink satin and is a great option for changing your graduation look or showing honors achievements., Pink Graduation Stole | Buy Graduation Stole | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active 
red-graduation-stole,Red Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-011-1.jpg,7.95,"<p><b>Red Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Red Stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement, Red Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
maroon-graduation-stole,Maroon Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-012-1.jpg,7.95,"<p><b>Maroon Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations to denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and have pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Take pride in your academic achievement by wearing a graduation stole that stands out. This maroon stole from Graduation World is made from bridal satin, has pointed arrow edges and looks great against black gowns. Order this stole in time for graduation!, Maroon Graduation Stole | Academic Stole | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active 
brown-graduation-stole,Brown Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-013-1.jpg,7.95,"<p><b>Brown Stole for graduation.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Our graduation sashes are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",This brown graduation sash is made from beautiful bridal satin and features pointed arrow edges. Shop for this stole and other graduation accessories today!, Brown Graduation Sash | Stole for Graduation, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
green-graduation-stole,Green Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-014-1.jpg,7.95,"<p><b>Green Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Green Stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement, Green Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
emerald-green-graduation-stole,Emerald Green Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-015-1.jpg,7.95,"<p><b>Emerald Green Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Emerald Green Stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement, Emerald Green Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
hunter-graduation-stole,Hunter Green Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-016-1.jpg,7.95,"<p><b>Hunter Green Graduation Stole.</b> A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and have pointed arrow edges. The commencement stole is worn equally over the shoulders and should measure 31"" on each side. To change your graduation look and add extra honor; buy a stole now from Graduation World!</p> ",Get classic graduation accessories like sashes and stoles at Graduation World. This stunning hunter green commencement stole is made from bridal satin and has pointed arrow edges., Hunter Green Graduation Stole | Commencement Stole for Sale, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
black-graduation-stole,Black Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-017-1.jpg,7.95,"Black graduation stole. A classic graduation accessory; stoles are worn by graduates from specific organizations and denote academic achievement. Graduation World's stoles are made from beautiful bridal satin and has pointed arrow edges. The stole is worn equally over the shoulders and should measure 31"" on each side. To change your look and add extra honor; buy a graduation stole now from Graduation World!",The stole is a classic symbol of graduation ceremonies, and this black graduation stole is elegant and timeless. Order your graduation stole online today!, Black Graduation Stole | Graduation Stole for Sale, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active 
white-honor-stole,White Honor Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-018-1.jpg,12.95,"<p><b>White Honor Stole.</b> For students of particular academic achievement; a White Honor Stole will be the right graduation accessory for you. These beautifully elegant stoles are made from fine bridal satin; with 'Honor' imprinted on both sides; and measures a total of 62"". Worn over the shoulder; this stole would enhance any graduation outfit adding a touch of prestige and class. For extra savings; order in bulk from Graduation World!</p> ",White Honor Stole. For students of particular academic achievement; a White Honor Stole will be the right graduation accessory for you, White Honor Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
white-valedictorian-graduation-stole,White Valedictorian Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-019-1.jpg,12.95,"<p><b>White Valedictorian Stole.</b> The hardest working and highest academic achievers can be honored with Graduation World's Valedictorian Stole. This classic stole will let your finest students display their success to family and friends on their big day. Our one size fits all unisex Valedictorian Stole is 62"" long and worn over the shoulders. Crated from fine bridal satin; it has 'Valedictorian' printed on both sides. But online and get this stole to make your prize winning students look their very best!</p>",White Valedictorian Stole. The hardest working and highest academic achievers can be honored with Graduation World's Valedictorian Stole, , graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
white-salutatorian-graduation-stole,White Salutatorian Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-020-1.jpg,12.95,"<p><b>White Salutatorian Stole.</b> Your achievements should be recognized; and this Salutatorian Stole is the perfect way to mark your academic success in front of family and friends. Simple and cost effective; this stole is made from soft bridal satin and has 'Salutatorian' printed on both sides. Measuring 62"" and with arrow pointed edges; this stole is the ideal way to celebrate your Salutatorian's academic success. Buy it now in bulk to enjoy extra discounts!</p>",White Salutatorian Stole. Your achievements should be recognized; and this Salutatorian Stole is the perfect way to mark your academic success in front of family and friends, White Salutatorian Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
gold-valedictorian-graduation-stole,Gold Valedictorian Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-021-1.jpg,12.95,"<p><b>Gold Valedictorian Stole.</b> The hardest working and highest academic achievers can be honored with Graduation World's Valedictorian Stole. This classic stole will let your finest students display their success to family and friends on their big day. Our one size fits all unisex Valedictorian Stole is 62"" long and worn over the shoulders. Crated from fine bridal satin; it has 'Valedictorian' printed on both sides. Buy online and get this gold graduation stole to make your prize winning students look their very best!","This beautiful gold graduation stole includes the word ""Valedictorian"" printed on both sides of the stole. Buy this valedictorian stole online today!", Valedictorian Stole | Gold Graduation Stoles | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
gold-honor-graduation-stole,Gold Honor Graduation Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-022-1.jpg,12.95,"Gold Graduation Honor Sash. For students of particular academic achievement; a gold graduation stole will be the right accessory for you. These beautifully elegant stoles are made from fine bridal satin; with 'Honor' imprinted on both sides; and measures a total of 62"". Worn over the shoulder; this stole would enhance any graduation outfit adding a touch of prestige and class. For extra savings; order in bulk from Graduation World!</p> ",Stand out and be recognized for your achievements when you wear this gold honor stole. For extra savings, order honor sashes in bulk from Graduation World!, Gold Stole Graduation | Honor Sashes Graduation, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active 
gold-salutatorian-graduation-stole,Gold Salutatorian Graduation Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-023-1.jpg,12.95,"<p><b>Gold Salutatorian Stole.</b> Your achievements should be recognized; and this Salutatorian Stole is the perfect way to mark your academic success in front of family and friends. Simple and cost effective; this stole is made from soft bridal satin and has 'Salutatorian' printed on both sides. Measuring 62"" and with arrow pointed edges; this stole is the ideal way to celebrate your Salutatorian's academic success. Buy it now in bulk to enjoy extra discounts!</p> ",Gold Salutatorian Stole. Your achievements should be recognized; and this Salutatorian Stole is the perfect way to mark your academic success in front of family and friends, Gold Salutatorian Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
white-graduation-v-stole,White Graduation V Stole, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-024-1.jpg,7.95,"<p><b>White Graduation V Stole.</b> These beautifully made white graduation sashes are the ideal way to showcase the achievements of the best students or show family and friends school or team pride. This classic V stole is the perfect accessory to sharpen up a graduation outfit. Made from soft fine bridal satin; the front V panel measures 6"" long with the back panel measuring 14.5"". The stole is one size fits all and will look great for every graduation. Buy online now!</p> ",This beautiful V stole is the ideal way to showcase student achievements or show family and friends school or team pride. Check out this white V sash for your graduation today!, Graduation V Stole | White Graduation Sash | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
royal-blue-graduation-v-stole,Royal Blue Graduation V Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-025-1.jpg,7.95,"<p><b>Royal Blue V Stole.</b> These beautifully made stoles are the ideal way to showcase the achievements of the best students; or show family and friends school or team pride. This classic V stole is the perfect accessory to sharpen up a graduation outfit. Made from soft fine bridal satin; the front V panel measures 6"" long with the back panel measuring 14.5"". The stole is one size fits all and will look great for every graduation. Buy online now!</p> ",Royal Blue V Stole. These beautifully made stoles are the ideal way to showcase the achievements of the best students; or show family and friends school or team pride, Royal Blue V Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
red-graduation-v-stole,Red Graduation V Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-026-1.jpg,7.95,"<p><b>Red V Stole.</b> These beautifully made stoles are the ideal way to showcase the achievements of the best students; or show family and friends school or team pride. This classic V stole is the perfect accessory to sharpen up a graduation outfit. Made from soft fine bridal satin; the front V panel measures 6"" long with the back panel measuring 14.5"". The stole is one size fits all and will look great for every graduation. Buy online now!</p> ",Red V Stole. These beautifully made stoles are the ideal way to showcase the achievements of the best students; or show family and friends school or team pride, Red Graduation V Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
gold-graduation-v-stole,Gold Graduation V Stole , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-st-027-1.jpg,7.95,"<p><b>Gold V Stole.</b> These beautifully made stoles are the ideal way to showcase the achievements of the best students; or show family and friends school or team pride. This classic V stole is the perfect accessory to sharpen up a graduation outfit. Made from soft fine bridal satin; the front V panel measures 6"" long with the back panel measuring 14.5"". The stole is one size fits all and will look great for every graduation. Buy online now!</p> ",Gold V Stole. These beautifully made stoles are the ideal way to showcase the achievements of the best students; or show family and friends school or team pride, Gold Graduation V Stole | Elementary Accessories | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
valedictorian-medal,Valedictorian Medal, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-md-001-1.jpg,15.95,"Valedictorian Medal | Salutatorian Medal - Scholastic Medal Award Medal - Valedictorian Medallion <p><b>Valedictorian Medal.</b> The hours of hard work resulting in high achievement for the valedictorian deserves to be recognized. There is no better way to honor this achievement than presenting your high flyer with a beautiful scholastic medal.  Graduation World has high quality value for money zinc medals that can be purchased today. Our salutatorian medal is inscribed with a classic old-English font and weighs 4 ounces; coming with a beautiful 15.5"" gold ribbon. Order graduation medallions in bulk now for extra savings!</p> ",Walk across the graduation stage with confidence and pride in your accomplishments by wearing this beautiful valedictorian medal. Buy graduation medallions online today!, Valedictorian Medal | Graduation Medallion | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active ,
,, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-md-001-2.jpg,,,, , , , , , ,, ,  ,,
salutatorian-medal,Salutatorian Medal , https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-md-002-1.jpg,15.95,"<p><b>Salutatorian Medal.</b> The hours of hard work resulting in high achievement for the salutatorian deserves to be recognized. There is no better way to honor this achievement than presenting your high flyer with a beautiful Valedictorian Medal. Graduation World has high quality value for money zinc medals that can be purchased today. Our scholastic medal is inscribed with a classic old-English font and weighs 4 ounces; coming with a beautiful 15.5"" gold ribbon. Order in bulk now for extra savings!</p> ",Hard work deserves a great reward, and this salutatorian medal will ensure that your top students get recognized. Order in bulk now for extra savings!, Salutatorian Medal | Scholastic Medal | Graduation World, graduationworld, tassel, caps_with_tassel, Apparel & Accessories > Clothing, Default, TRUE,1, FALSE, active 
,, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/gw-ac-md-002-2.jpg,,,, , , , , , ,, ,  ,,
